"","Var1","Var2","value"
"1321","word_freq_people","word_freq_re",-0.0422783654827353
"1322","word_freq_pm","word_freq_business",-0.0422758432702913
"1323","word_freq_business","word_freq_pm",-0.0422758432702913
"1324","word_freq_hpl","word_freq_report",-0.0421325373184116
"1325","word_freq_report","word_freq_hpl",-0.0421325373184116
"1326","word_freq_415","word_freq_business",-0.0420478998481985
"1327","word_freq_business","word_freq_415",-0.0420478998481985
"1328","word_freq_pm","word_freq_our",-0.042043997067384
"1329","word_freq_our","word_freq_pm",-0.042043997067384
"1330","capital_run_length_longest","word_freq_people",0.0419618516255183
"1331","word_freq_people","capital_run_length_longest",0.0419618516255183
"1332","word_freq_original","word_freq_000",-0.0418944347203633
"1333","word_freq_000","word_freq_original",-0.0418944347203633
"1334","word_freq_85","word_freq_order",-0.0418470769741666
"1335","word_freq_order","word_freq_85",-0.0418470769741666
"1336","word_freq_415","word_freq_000",-0.0418400451444315
"1337","word_freq_000","word_freq_415",-0.0418400451444315
"1338","word_freq_data","word_freq_receive",-0.0416606250670759
"1339","word_freq_receive","word_freq_data",-0.0416606250670759
"1340","char_freq_dollarSign","word_freq_our",0.0415817894012233
"1341","word_freq_our","char_freq_dollarSign",0.0415817894012233
"1342","capital_run_length_average","word_freq_remove",0.0415654300426555
"1343","word_freq_remove","capital_run_length_average",0.0415654300426555
"1344","word_freq_857","word_freq_000",-0.0415614464067355
"1345","word_freq_000","word_freq_857",-0.0415614464067355
"1346","char_freq_exclamationMark","word_freq_857",-0.0415290733072862
"1347","word_freq_857","char_freq_exclamationMark",-0.0415290733072862
"1348","word_freq_telnet","word_freq_business",-0.0414644616111677
"1349","word_freq_business","word_freq_telnet",-0.0414644616111677
"1350","word_freq_hpl","word_freq_internet",-0.0414502661838343
"1351","word_freq_internet","word_freq_hpl",-0.0414502661838343
"1352","word_freq_data","word_freq_remove",-0.0413724685376318
"1353","word_freq_remove","word_freq_data",-0.0413724685376318
"1354","word_freq_lab","word_freq_make",-0.0412508252564609
"1355","word_freq_make","word_freq_lab",-0.0412508252564609
"1356","word_freq_mail","word_freq_make",0.0411977021086377
"1357","word_freq_make","word_freq_mail",0.0411977021086377
"1358","word_freq_money","word_freq_all",0.0411452767862488
"1359","word_freq_all","word_freq_money",0.0411452767862488
"1360","word_freq_000","word_freq_credit",0.041076981766891
"1361","word_freq_credit","word_freq_000",0.041076981766891
"1362","word_freq_1999","word_freq_credit",-0.0410768744591138
"1363","word_freq_credit","word_freq_1999",-0.0410768744591138
"1364","word_freq_george","word_freq_addresses",-0.0410687973791605
"1365","word_freq_addresses","word_freq_george",-0.0410687973791605
"1366","capital_run_length_average","word_freq_your",0.0410656272513236
"1367","word_freq_your","capital_run_length_average",0.0410656272513236
"1368","word_freq_data","word_freq_make",-0.0410143514224197
"1369","word_freq_make","word_freq_data",-0.0410143514224197
"1370","word_freq_data","word_freq_business",-0.0409379519195115
"1371","word_freq_business","word_freq_data",-0.0409379519195115
"1372","word_freq_415","word_freq_remove",-0.040910170638771
"1373","word_freq_remove","word_freq_415",-0.040910170638771
"1374","word_freq_pm","word_freq_order",-0.0408436220656805
"1375","word_freq_order","word_freq_pm",-0.0408436220656805
"1376","capital_run_length_longest","char_freq_semic",0.040829277475487
"1377","char_freq_semic","capital_run_length_longest",0.040829277475487
"1378","word_freq_pm","word_freq_telnet",0.0407928531029184
"1379","word_freq_telnet","word_freq_pm",0.0407928531029184
"1380","char_freq_exclamationMark","word_freq_people",0.0407367224680804
"1381","word_freq_people","char_freq_exclamationMark",0.0407367224680804
"1382","word_freq_meeting","word_freq_business",-0.0406925298081196
"1383","word_freq_business","word_freq_meeting",-0.0406925298081196
"1384","capital_run_length_total","word_freq_project",-0.0406607888896032
"1385","word_freq_project","capital_run_length_total",-0.0406607888896032
"1386","word_freq_857","word_freq_remove",-0.0405382506685721
"1387","word_freq_remove","word_freq_857",-0.0405382506685721
"1388","word_freq_will","word_freq_address",-0.0403977162855493
"1389","word_freq_address","word_freq_will",-0.0403977162855493
"1390","capital_run_length_total","word_freq_internet",0.0402523458744515
"1391","word_freq_internet","capital_run_length_total",0.0402523458744515
"1392","word_freq_telnet","word_freq_order",-0.040158468276467
"1393","word_freq_order","word_freq_telnet",-0.040158468276467
"1394","word_freq_you","word_freq_addresses",0.0400287226003747
"1395","word_freq_addresses","word_freq_you",0.0400287226003747
"1396","word_freq_conference","word_freq_you",-0.0400148906148072
"1397","word_freq_you","word_freq_conference",-0.0400148906148072
"1398","word_freq_edu","word_freq_email",-0.0398573486730723
"1399","word_freq_email","word_freq_edu",-0.0398573486730723
"1400","char_freq_dollarSign","word_freq_415",-0.0398444917465787
"1401","word_freq_415","char_freq_dollarSign",-0.0398444917465787
"1402","char_freq_openSquareBracket","word_freq_hp",0.0397227449273336
"1403","word_freq_hp","char_freq_openSquareBracket",0.0397227449273336
"1404","word_freq_650","word_freq_will",-0.0397111435071707
"1405","word_freq_will","word_freq_650",-0.0397111435071707
"1406","char_freq_semic","word_freq_email",-0.0395185056276998
"1407","word_freq_email","char_freq_semic",-0.0395185056276998
"1408","word_freq_857","word_freq_free",-0.0393816431481406
"1409","word_freq_free","word_freq_857",-0.0393816431481406
"1410","char_freq_exclamationMark","word_freq_email",0.0393498850566047
"1411","word_freq_email","char_freq_exclamationMark",0.0393498850566047
"1412","word_freq_pm","word_freq_you",-0.0393156496627289
"1413","word_freq_you","word_freq_pm",-0.0393156496627289
"1414","word_freq_data","word_freq_internet",-0.0392195168434669
"1415","word_freq_internet","word_freq_data",-0.0392195168434669
"1416","word_freq_edu","word_freq_george",-0.0391749763897821
"1417","word_freq_george","word_freq_edu",-0.0391749763897821
"1418","word_freq_original","word_freq_money",-0.0391723698129947
"1419","word_freq_money","word_freq_original",-0.0391723698129947
"1420","word_freq_1999","word_freq_email",-0.0391073984924404
"1421","word_freq_email","word_freq_1999",-0.0391073984924404
"1422","word_freq_telnet","word_freq_make",-0.0390664960423134
"1423","word_freq_make","word_freq_telnet",-0.0390664960423134
"1424","word_freq_you","word_freq_order",0.0390166472302225
"1425","word_freq_order","word_freq_you",0.0390166472302225
"1426","capital_run_length_longest","word_freq_labs",-0.0390010285048755
"1427","word_freq_labs","capital_run_length_longest",-0.0390010285048755
"1428","word_freq_technology","word_freq_george",0.0389946977536595
"1429","word_freq_george","word_freq_technology",0.0389946977536595
"1430","word_freq_re","word_freq_addresses",-0.0389310907156669
"1431","word_freq_addresses","word_freq_re",-0.0389310907156669
"1432","word_freq_telnet","word_freq_all",-0.0389274529246781
"1433","word_freq_all","word_freq_telnet",-0.0389274529246781
"1434","word_freq_415","word_freq_free",-0.0388322942292684
"1435","word_freq_free","word_freq_415",-0.0388322942292684
"1436","word_freq_85","word_freq_money",-0.038790600435535
"1437","word_freq_money","word_freq_85",-0.038790600435535
"1438","capital_run_length_longest","word_freq_650",-0.0387720278857986
"1439","word_freq_650","capital_run_length_longest",-0.0387720278857986
"1440","word_freq_meeting","word_freq_people",-0.0387182948336376
"1441","word_freq_people","word_freq_meeting",-0.0387182948336376
"1442","word_freq_hp","word_freq_font",-0.0386752474143572
"1443","word_freq_font","word_freq_hp",-0.0386752474143572
"1444","char_freq_exclamationMark","word_freq_415",-0.0386259858498976
"1445","word_freq_415","char_freq_exclamationMark",-0.0386259858498976
"1446","word_freq_cs","word_freq_labs",0.0385700729740531
"1447","word_freq_labs","word_freq_cs",0.0385700729740531
"1448","char_freq_openSquareBracket","word_freq_pm",0.0384744850185977
"1449","word_freq_pm","char_freq_openSquareBracket",0.0384744850185977
"1450","word_freq_pm","word_freq_000",-0.0382801560121217
"1451","word_freq_000","word_freq_pm",-0.0382801560121217
"1452","word_freq_hp","word_freq_email",-0.0382723910971503
"1453","word_freq_email","word_freq_hp",-0.0382723910971503
"1454","word_freq_hpl","word_freq_address",-0.0382113287970155
"1455","word_freq_address","word_freq_hpl",-0.0382113287970155
"1456","capital_run_length_average","word_freq_business",0.0381256947587491
"1457","word_freq_business","capital_run_length_average",0.0381256947587491
"1458","capital_run_length_longest","word_freq_technology",-0.038100016391643
"1459","word_freq_technology","capital_run_length_longest",-0.038100016391643
"1460","char_freq_exclamationMark","word_freq_meeting",-0.0380939588514961
"1461","word_freq_meeting","char_freq_exclamationMark",-0.0380939588514961
"1462","word_freq_650","word_freq_credit",-0.0379610277024788
"1463","word_freq_credit","word_freq_650",-0.0379610277024788
"1464","word_freq_650","word_freq_email",0.0379329966979656
"1465","word_freq_email","word_freq_650",0.0379329966979656
"1466","word_freq_edu","word_freq_internet",-0.0379157756865713
"1467","word_freq_internet","word_freq_edu",-0.0379157756865713
"1468","word_freq_credit","word_freq_you",0.0378415761648305
"1469","word_freq_you","word_freq_credit",0.0378415761648305
"1470","word_freq_technology","word_freq_credit",-0.037741250510882
"1471","word_freq_credit","word_freq_technology",-0.037741250510882
"1472","word_freq_email","word_freq_internet",0.0377378946549816
"1473","word_freq_internet","word_freq_email",0.0377378946549816
"1474","capital_run_length_longest","word_freq_internet",0.0375748124875461
"1475","word_freq_internet","capital_run_length_longest",0.0375748124875461
"1476","word_freq_george","word_freq_credit",-0.0374691684873724
"1477","word_freq_credit","word_freq_george",-0.0374691684873724
"1478","word_freq_415","word_freq_over",-0.0373151435764061
"1479","word_freq_over","word_freq_415",-0.0373151435764061
"1480","word_freq_meeting","word_freq_free",-0.0372750298327882
"1481","word_freq_free","word_freq_meeting",-0.0372750298327882
"1482","word_freq_labs","word_freq_credit",-0.0372143252924232
"1483","word_freq_credit","word_freq_labs",-0.0372143252924232
"1484","word_freq_edu","word_freq_hpl",-0.0372121099164485
"1485","word_freq_hpl","word_freq_edu",-0.0372121099164485
"1486","word_freq_re","word_freq_make",-0.0371046200154008
"1487","word_freq_make","word_freq_re",-0.0371046200154008
"1488","word_freq_lab","word_freq_internet",-0.0370472351861959
"1489","word_freq_internet","word_freq_lab",-0.0370472351861959
"1490","word_freq_857","word_freq_over",-0.0368352676691552
"1491","word_freq_over","word_freq_857",-0.0368352676691552
"1492","word_freq_telnet","word_freq_people",-0.0367977157042374
"1493","word_freq_people","word_freq_telnet",-0.0367977157042374
"1494","word_freq_report","word_freq_make",0.0367804890734851
"1495","word_freq_make","word_freq_report",0.0367804890734851
"1496","word_freq_650","word_freq_addresses",-0.0367750055645266
"1497","word_freq_addresses","word_freq_650",-0.0367750055645266
"1498","word_freq_857","word_freq_receive",-0.036748752046979
"1499","word_freq_receive","word_freq_857",-0.036748752046979
"1500","char_freq_exclamationMark","word_freq_mail",0.0367367052243845
"1501","word_freq_mail","char_freq_exclamationMark",0.0367367052243845
"1502","char_freq_openSquareBracket","word_freq_business",-0.0366907067956934
"1503","word_freq_business","char_freq_openSquareBracket",-0.0366907067956934
"1504","word_freq_remove","word_freq_all",0.0366770350752423
"1505","word_freq_all","word_freq_remove",0.0366770350752423
"1506","char_freq_dollarSign","word_freq_cs",-0.0366098530967996
"1507","word_freq_cs","char_freq_dollarSign",-0.0366098530967996
"1508","word_freq_project","word_freq_receive",-0.0365327811460192
"1509","word_freq_receive","word_freq_project",-0.0365327811460192
"1510","capital_run_length_total","word_freq_original",-0.0365285932323099
"1511","word_freq_original","capital_run_length_total",-0.0365285932323099
"1512","word_freq_direct","word_freq_will",-0.0364517613805571
"1513","word_freq_will","word_freq_direct",-0.0364517613805571
"1514","word_freq_415","word_freq_receive",-0.03638422210698
"1515","word_freq_receive","word_freq_415",-0.03638422210698
"1516","word_freq_cs","word_freq_business",-0.0363230365097216
"1517","word_freq_business","word_freq_cs",-0.0363230365097216
"1518","capital_run_length_total","char_freq_exclamationMark",0.0363211996246737
"1519","char_freq_exclamationMark","capital_run_length_total",0.0363211996246737
"1520","word_freq_business","word_freq_all",0.0362616636638743
"1521","word_freq_all","word_freq_business",0.0362616636638743
"1522","char_freq_dollarSign","word_freq_project",-0.0362412558066061
"1523","word_freq_project","char_freq_dollarSign",-0.0362412558066061
"1524","word_freq_1999","word_freq_addresses",-0.0361859039312753
"1525","word_freq_addresses","word_freq_1999",-0.0361859039312753
"1526","word_freq_direct","word_freq_make",-0.0360954021561019
"1527","word_freq_make","word_freq_direct",-0.0360954021561019
"1528","word_freq_labs","word_freq_business",-0.0360639964575891
"1529","word_freq_business","word_freq_labs",-0.0360639964575891
"1530","word_freq_meeting","word_freq_pm",0.0360405649868982
"1531","word_freq_pm","word_freq_meeting",0.0360405649868982
"1532","word_freq_email","word_freq_mail",0.0359771945621402
"1533","word_freq_mail","word_freq_email",0.0359771945621402
"1534","word_freq_hp","word_freq_report",-0.035956606342436
"1535","word_freq_report","word_freq_hp",-0.035956606342436
"1536","char_freq_openBracket","word_freq_email",-0.0358973569861083
"1537","word_freq_email","char_freq_openBracket",-0.0358973569861083
"1538","char_freq_openBracket","word_freq_business",-0.0358972328603521
"1539","word_freq_business","char_freq_openBracket",-0.0358972328603521
"1540","word_freq_telnet","word_freq_internet",-0.0358155094557502
"1541","word_freq_internet","word_freq_telnet",-0.0358155094557502
